timestamp,accX,accY,accZ,step
405314,-46,-78,372,0
405325,-41,-77,364,0
405336,-27,-74,343,0
405347,-18,-72,328,0
405358,-2,-73,310,0
405369,3,-78,296,0
405380,17,-82,277,0
405391,21,-71,270,0
405402,19,-63,270,0
405414,19,-58,273,0
405424,18,-50,274,0
405435,16,-47,270,0
405446,19,-41,276,0
405457,23,-39,269,0
405468,25,-28,270,0
405479,26,-34,271,0
405490,31,-40,258,0
405501,45,-28,256,0
405512,44,-24,254,0
405523,43,-21,250,0
405534,39,-15,253,0
405545,33,-19,246,0
405556,26,-14,237,0
405567,25,-16,228,0
405578,27,-21,226,0
405589,29,-18,227,0
405600,33,-17,227,0
405611,38,-15,218,0
405622,41,-13,215,0
405633,41,-11,208,0
405644,41,-11,202,0
405655,40,-7,195,0
405666,34,-3,183,0
405677,34,-1,183,0
405688,36,-1,179,0
405699,31,2,179,0
405710,35,2,179,0
405721,38,-1,172,0
405732,38,3,166,0
405743,36,-11,164,0
405755,41,-2,175,0
405766,45,8,170,0
405777,37,9,171,0
405788,31,7,163,0
405799,35,2,158,0
405810,41,3,164,0
405821,41,2,157,0
405832,39,1,143,0
405843,38,-1,137,0
405854,47,-4,129,0
405865,47,-1,128,0
405876,43,0,132,0
405887,41,1,130,0
405898,38,2,130,0
405909,43,2,135,0
405920,47,0,138,0
405931,57,-3,133,0
405942,65,-3,132,0
405953,76,-5,127,0
405964,80,-1,124,0
405975,88,5,125,0
405986,93,13,127,0
405997,98,-2,134,0
406008,111,9,196,0
406019,123,-22,181,0
406030,124,3,172,0
406041,122,12,198,0
406052,107,13,205,0
406063,87,9,207,0
406074,75,11,210,0
406085,70,22,223,0
406096,69,25,234,0
406107,70,20,239,0
406118,74,16,248,0
406129,62,30,253,0
406140,51,23,245,0
406151,50,19,241,0
406162,55,16,237,0
406173,56,15,232,0
406184,58,15,227,0
406195,62,15,226,0
406206,63,16,222,0
406217,58,11,217,0
406228,54,13,212,0
406239,52,18,211,0
406250,56,18,212,0
406261,59,18,211,0
406272,63,18,213,0
406283,66,18,212,0
406294,69,19,209,0
406305,70,16,206,0
406316,67,16,204,0
406327,64,13,202,0
406338,67,9,198,0
406349,73,6,194,0
406360,80,6,190,0
406371,81,5,179,0
406382,76,3,173,0
406393,69,4,172,0
406404,67,13,176,0
406415,64,5,174,0
406426,66,13,174,0
406437,62,19,172,0
406448,57,6,171,0
406459,62,-2,162,0
406470,50,13,133,0
406481,57,10,124,0
406492,61,16,115,0
406503,58,21,100,0
406514,49,14,93,0
406525,49,5,88,0
406536,48,12,92,0
406547,35,9,84,0
406558,22,1,86,0
406569,20,-16,98,0
406580,30,4,125,0
406591,19,12,144,0
406602,17,-2,144,0
406613,27,-3,140,0
406624,42,-10,151,0
406635,53,-20,162,0
406646,54,-24,179,0
406657,57,-23,187,0
406668,72,-42,173,0
406679,67,-22,186,0
406690,64,-6,200,0
406701,66,0,201,0
406712,56,-2,203,0
406723,43,2,240,0
406734,16,-12,229,0
406745,18,-46,227,0
406756,39,-53,235,0
406767,55,-60,242,0
406778,61,-50,255,0
406789,67,-41,248,0
406800,77,-36,212,0
406811,80,-41,196,0
406822,49,-30,186,0
406833,24,-41,207,0
406844,36,-52,236,0
406855,35,-62,294,0
406866,48,-37,328,0
406877,71,-23,314,0
406888,81,-37,303,0
406899,68,-48,271,0
406910,22,-57,197,0
406921,4,-67,159,0
406932,-22,-55,163,0
406943,-13,-53,192,0
406954,14,-27,247,0
406965,-7,-24,331,0
406976,-31,-37,333,0
406987,-33,-38,334,0
